"","ids","clsids","schids","ctyids","frame","subsample","fall","grade9","ba01","ba02","ba03","ba04","ba05","ba06","ba07","ba0801","ba0802","ba0803","ba0804","ba0805","ba0806","ba0807","ba0808","ba09","ba10","ba11","ba12","ba13","ba1401","ba1402","ba1403","ba1404","ba1405","ba15","ba16","ba1701","ba1702","ba1703","ba1704","ba1705","ba1706","ba18","ba19","ba20","ba21","bb01","bb02","bb0300","bb0301","bb0302","bb0303","bb0304","bb0305","bb0306","bb04","bb0500","bb0501","bb0502","bb0503","bb0504","bb0505","bb0506","bb06","bb07","bb08","bb09","bb10","bb1101","bb1102","bb1103","bb1201","bb1202","bb1203","bb1204","bb1205","bb1206","bb1207","bb13","bb14","bb15","bb16","bb17","bb18","bb19","bb20","bc0101","bc0102","bc0103","bc0104","bc0105","bc0106","bc0201","bc0202","bc0203","bc0204","bc0205","bc0206","bc0207","bc0208","bc0209","bc0301","bc0302","bc0303","bc0304","bc0305","bc0306","bc0307","bc0308","bc04","bc04a","bc04b","bc04c","bc05a","bc05b","bc05c","bc05d","bc05e","bc05f","bc05g","bc0601","bc0602","bc0603","bc0603a","bc0604","bc0605","bc07","bc08","bc09","bc10","bc11","bc12","bc1300","bc1301","bc1302","bc1303","bc1304","bc1305","bc1306","bc1307","bc1308","bc1309","bc14","bd01","bd02","bd03","bd04","bd05","bd06","bd07","bd08","bd09","bd10","bd11","bd12a","bd12b","bd13","bd14","bd14a","bd14b","bd1500","bd1501","bd1502","bd1503","bd1504","bd1505","bd1506","bd1507","bd1601","bd1601a","bd1602","bd1603","bd1604","bd1605","bd1606","bd1607","bd1701","bd1702","bd1703","bd1704","be01","be02","be03","be04","be05","be06","be07","be08","be09","be1001","be1002","be1003","be1101","be1102","be1201","be1202","be1203","be1204","be1205","be1206","be1207","be1301","be1302","be1303","be1304","be14","be15","be15a","be16","be17","be18","be19","be20","be21","be22","be23","be24","be25","be26","be27","be28","be29","be30","be3101","be3102","be3103","be3104","be3105","be3106","be3107","be3108","be3201","be3202","be3203","be3204","be3301","be3302","be3303","random_even_placement"
"124",1272,37,10,3,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"125",1273,37,10,3,1,1,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"126",1274,37,10,3,1,1,0,0,2,1,2000,2,2,50,1,2,2,2,3,2,3,3,2,2,1,1,1,1,2,3,2,3,2,1,1,6,5,6,5,1,2,7,1,2,3,1,2,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,3,4,4,4,2,3,3,3,1,0,0,1,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,54,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,NA,0,1,3,2,6.40000009536743,162,NA,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,3,3,3,3,1977,1,1,1,NA,3,3,7,4,2,3,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,1,0,1,1,0,1,1,2,3,1
"127",1275,37,10,3,1,1,0,0,2,2,0,3,1,20,1,3,3,3,3,3,3,2,2,4,1,1,1,2,2,2,2,3,3,1,1,6,1,5,5,1,1,7,4,2,4,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,4,1,4,4,4,1,1,0,1,0,1,0,2,1,3,3,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,1,54,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,2,2,8,175,151,4,1,"375","425",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1976,1,1,2,1992,3,7,10,5,3,1,3,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,1,4,0,1,0,0,0,0,1,0,0,0,1,0,3,3,3,1
"128",1276,37,10,3,1,1,0,0,2,1,5000,2,1,30,1,2,3,3,3,3,3,2,2,2,1,0,NA,1,3,2,3,3,2,1,1,6,3,6,4,3,3,8,1,2,3,1,2,0,1,1,1,0,0,0,3,0,1,0,1,0,0,0,2,5,5,4,2,3,3,4,1,1,0,1,0,1,0,1,1,3,3,3,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,169,0,169,0,0,0,0,NA,NA,NA,NA,NA,NA,54,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,3,1,3,NA,3,7,2,4,3,2,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,0,0,1,0,0,0,0,0,1,1,1,0,2,2,2,1
"129",1277,37,10,3,1,1,0,0,2,1,2000,4,1,20,1,2,2,3,3,2,1,2,2,4,1,1,0,8,3,3,3,3,3,1,1,6,5,5,3,2,3,9,1,4,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,2,4,4,4,1,1,0,1,0,1,1,1,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,160,0,160,0,0,0,0,0,0,0,NA,0,1,54,3,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,3,9997,2003,1,3,2,9.69999980926514,164,110,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,4,3,3,1972,1,1,3,9997,3,8,3,3,4,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,2,4,0,0,1,0,0,0,0,0,1,1,1,0,3,3,3,1
"130",1278,37,10,3,1,1,0,0,2,1,17580,2,1,10,2,3,3,3,3,3,3,3,3,4,3,2,2,24,3,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,9,6,4,4,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,3,5,5,4,2,4,4,4,1,0,0,1,0,1,1,2,2,3,3,3,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,150,0,0,0,NA,0,0,0,NA,0,1,54,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,3,NA,2003,1,3,2,NA,165,94,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,NA,NA,1967,1,1,3,NA,3,3,7,5,2,3,3,1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,1,NA,27,0,3,2,3,2,NA,2,NA,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
"131",1279,37,10,3,1,1,0,0,6,1,4500,2,3,200,1,2,2,2,2,2,2,2,3,2,4,1,1,3,2,2,2,2,2,1,1,5,4,5,NA,3,3,7,1,3,4,1,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,2,5,3,4,1,4,4,4,1,1,0,1,1,0,0,2,2,3,3,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,0,0,0,NA,0,1,54,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,2012,3,2,2,7.19999980926514,173,136,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,1,3,2004,3,6,7,5,2,4,1,1,5,1,1,1,0,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,4,2,4,2,6,2,2,1,1,1,1,4,0,1,0,1,0,0,0,0,1,1,1,1,2,2,3,1
"132",1280,37,10,3,1,1,0,0,2,1,1000,3,1,25,1,3,3,3,3,3,3,3,3,4,3,1,1,5,2,2,2,2,2,3,3,6,6,6,6,1,2,9,4,NA,3,1,3,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,2,5,5,5,2,4,4,4,0,1,0,1,0,1,0,1,1,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,162,0,162,0,0,0,0,0,0,0,NA,0,1,54,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,2001,1,3,2,7.80000019073486,160,104,5,1,"200","200",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,4,3,4,1977,1,1,1,NA,3,6,7,5,2,3,3,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,2,3,0,0,0,0,1,0,0,0,0,1,1,0,4,4,4,1
"133",1281,37,10,3,1,1,0,0,2,1,1000,1,1,NA,1,3,3,3,3,3,3,3,3,2,3,2,1,5,3,3,3,2,2,1,1,6,6,6,6,1,3,7,1,3,4,1,4,0,1,1,1,1,0,0,3,0,0,0,0,0,0,1,3,5,5,4,1,4,4,4,0,0,0,0,0,1,1,2,2,3,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,0,0,0,NA,0,1,54,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,9997,2001,1,3,2,0.600000023841858,162,80,3,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,3,4,4,1961,1,1,3,2007,3,3,7,4,2,2,NA,1,1,1,1,1,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,1,0,0,1,1,0,1,0,4,4,4,1
"134",1282,37,10,3,1,1,0,0,2,1,4000,2,1,0,1,2,1,3,3,3,3,3,3,2,2,1,1,6,3,3,3,3,3,1,1,6,6,6,3,2,1,7,5,5,3,1,2,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,2,5,4,4,1,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,54,3,4,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,9997,2013,1,3,2,0.600000023841858,164,75,4,1,"120","140",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,3,2,3,1973,1,1,2,9997,3,3,9,3,2,3,1,1,1,1,1,0,0,0,1,0,1,0,1,1,2,1,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,3,2,3,1
"135",1283,37,10,3,1,1,0,0,1,2,0,1,1,5,1,3,3,3,3,3,3,3,3,4,1,1,1,2,3,3,3,3,3,1,1,6,6,6,6,6,6,7,10,5,3,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,5,5,4,1,4,4,4,0,0,0,0,0,1,0,2,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,54,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,1,2,0,170,130,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,4,4,4,1970,3,NA,2,NA,3,7,9,5,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,2,1,2,NA,6,2,97,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,4,4,1
"136",1284,37,10,3,1,1,0,0,2,1,1500,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,4,2,2,3,2,2,1,1,6,6,5,5,2,2,8,1,3,3,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,4,4,1,3,3,3,0,0,0,0,0,1,0,1,1,3,1,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,300,0,165,0,0,99999,0,0,0,0,NA,0,1,54,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,7.40000009536743,162,90,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,3,3,1975,1,1,2,2008,3,6,7,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,0,0,1,1,3,2,1,1
"137",1285,37,10,3,1,1,0,0,2,2,0,4,2,30,1,3,3,3,3,3,3,3,3,4,0,NA,NA,1,3,3,3,3,3,1,1,6,6,6,6,1,1,7,10,5,3,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,5,4,5,5,4,4,4,0,0,0,0,0,1,0,2,2,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99999,NA,0,0,0,NA,0,1,55,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,NA,0,5,3,1,0,178,180,4,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,3,3,3,1978,1,1,4,NA,3,6,7,4,3,3,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,7,1,1,1,2,4,0,0,0,0,0,0,0,1,0,1,0,0,4,4,4,1
"138",1286,37,10,3,1,1,0,0,2,2,NA,1,1,20,2,2,2,1,2,1,2,3,2,4,3,1,0,6,2,2,1,2,3,1,1,6,6,6,5,2,2,9,4,5,4,1,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,2,5,4,3,2,4,4,4,1,1,1,1,0,1,1,1,2,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,54,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,8.10000038146973,178,160,4,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1976,1,1,2,9997,3,5,6,4,2,3,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,3,3,1
"139",1287,37,10,3,1,1,0,0,1,1,3300,1,3,100,1,2,2,2,3,3,2,2,2,4,3,1,0,1,3,3,3,2,2,1,1,6,2,2,2,3,3,8,3,2,3,1,2,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,3,5,4,4,2,3,3,3,1,1,0,1,0,1,1,1,1,1,1,3,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,320,160,160,0,0,99999,0,0,0,0,NA,0,1,53,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,8.60000038146973,175,110,5,1,"06","06",1,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,4,4,4,4,1977,1,1,2,9997,3,5,7,4,1,3,2,3,5,1,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
"140",1288,37,10,3,1,1,0,0,1,1,5000,4,1,50,1,2,2,2,3,3,2,3,3,4,1,1,0,1,3,3,3,3,3,1,1,6,3,5,1,3,3,7,4,2,4,1,2,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,3,5,4,4,2,3,3,3,1,1,0,1,0,1,1,1,1,1,1,3,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,320,160,160,0,0,99999,0,0,0,1,0,0,1,53,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,6.59999990463257,155,90,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,4,3,3,3,1975,1,1,2,9997,3,8,3,2,2,3,2,3,5,1,1,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,1,6,2,4,1,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
"141",1289,37,10,3,1,1,0,0,2,2,0,4,4,10,2,2,2,2,2,2,3,3,3,4,2,2,1,7,3,3,3,3,3,1,1,6,6,6,6,6,6,9,9,3,4,1,4,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,2,2,4,4,4,0,1,1,0,0,1,0,2,2,1,3,3,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,99999,0,0,0,0,NA,0,1,NA,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,2001,1,3,2,6.40000009536743,162,110,5,2,"","",1,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,4,4,4,4,1975,1,1,2,9997,1,8,1,4,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,1,0,0,0,1,1,1,1,2,2,3,1
"142",1290,37,10,3,1,1,0,0,1,2,500,1,2,50,1,3,3,3,3,3,3,3,3,4,4,0,NA,1,3,3,3,3,3,1,1,6,6,6,6,3,3,7,2,3,4,1,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,5,2,3,4,4,1,1,0,1,0,1,1,2,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,56,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,NA,163,100,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,4,4,4,4,1971,1,1,3,9997,1,7,1,3,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,2,2,5,2,2,1,1,1,1,4,0,0,0,0,1,0,0,0,1,1,1,1,NA,NA,NA,1
"143",1291,37,10,3,1,1,0,0,2,1,NA,1,2,20,1,3,3,1,2,3,3,3,3,2,3,1,1,6,2,2,2,1,2,1,1,6,6,5,4,1,2,8,4,4,4,1,3,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,3,5,4,4,2,4,4,4,1,1,0,1,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,300,NA,NA,99999,0,0,0,0,NA,0,1,54,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,8,156,98,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,4,4,4,1971,1,1,2,9997,3,7,5,5,3,NA,3,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,1,0,1,1,1,0,3,3,3,1
"144",1292,37,10,3,1,1,0,0,2,2,0,5,1,0,1,3,2,2,3,2,2,3,3,2,1,1,0,NA,2,2,2,3,3,1,1,6,1,6,1,1,1,7,2,2,2,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,4,2,1,4,4,4,1,1,1,0,0,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,160,0,160,0,0,99999,0,0,0,0,NA,0,1,54,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,7.40000009536743,151,60,3,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,2,2,4,1975,1,1,2,9997,3,7,10,3,4,2,4,1,1,0,1,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,2,2,2,1
"145",1293,37,10,3,1,1,0,0,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1,5,2,2,2,11,1,1,1,1,1,1,1,2,2,2,2,2,2,9,4,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,5,3,1,2,1,0,1,0,0,0,0,0,2,1,1,2,2,2,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,0,0,50,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,5,2,2,0,172,96,2,2,"","",0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,2,4,4,NA,1,1,1,NA,1,1,3,5,4,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,2,2,2,2,2,3,1,1,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,1
"146",1294,37,10,3,1,1,0,0,2,1,1600,1,1,20,3,2,2,2,3,2,2,3,3,4,2,1,1,1,2,1,2,1,2,1,1,6,4,5,3,2,1,9,4,4,4,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,1,4,4,4,0,1,0,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,140,0,140,0,0,99999,0,0,0,0,NA,0,1,54,3,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,NA,0,1,3,2,6.19999980926514,165,105,5,2,"","",0,1,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,4,4,4,1966,1,1,2,1982,1,7,9,5,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,3,1
"147",1295,37,10,3,1,1,0,0,2,2,0,2,1,20,2,3,3,3,2,3,3,3,3,4,3,1,1,4,2,3,3,3,3,1,1,6,5,6,5,4,4,7,4,3,4,1,2,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,3,5,5,5,1,4,4,4,0,1,0,1,0,1,1,2,2,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,54,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,NA,0,1,3,2,6.40000009536743,173,140,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,3,3,4,1974,1,1,3,9997,1,7,4,5,3,2,2,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,2,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1
