"","ids","clsids","w2clsids","schids","ctyids","w2fall","w2ba01","w2ba0201","w2ba0202","w2ba0203","w2ba0204","w2ba0205","w2ba0206","w2ba0207","w2ba0208","w2ba03","w2ba04","w2ba05","w2ba06","w2ba07","w2ba08","w2ba09","w2ba09a","w2ba10","w2ba10a","w2ba11","w2ba12","w2ba13","w2ba1400","w2ba1401","w2ba1401a","w2ba1402","w2ba1402a","w2ba1403","w2ba1403a","w2ba1404","w2ba1404a","w2ba1405","w2ba1405a","w2ba1500","w2ba1501","w2ba1501a","w2ba1502","w2ba1502a","w2ba1503","w2ba1503a","w2ba1504","w2ba1504a","w2ba1505","w2ba1505a","w2ba1600","w2ba1601","w2ba1601a","w2ba1602","w2ba1602a","w2ba1603","w2ba1603a","w2ba1604","w2ba1604a","w2ba1605","w2ba1605a","w2ba1701","w2ba1702","w2ba1703","w2ba1704","w2ba1705","w2ba1706","w2ba18","w2ba19","w2ba20","w2ba21","w2ba22","w2ba23","w2ba24","w2ba25","w2ba2601","w2ba2602","w2ba2603","w2ba2604","w2ba2701","w2ba2702","w2ba2703","w2ba2801","w2ba2802","w2ba2803","w2ba2804","w2ba2805","w2ba2806","w2ba2807","w2ba2808","w2ba2809","w2ba2810","w2ba29","w2ba30","w2ba31","w2ba32","w2bb01","w2bb02","w2bb0300","w2bb0301","w2bb0302","w2bb0303","w2bb0304","w2bb0305","w2bb0306","w2bb04","w2bb0500","w2bb0501","w2bb0502","w2bb0503","w2bb0504","w2bb0505","w2bb0506","w2bb06","w2bb07","w2bb08","w2bb09","w2bb10","w2bb11","w2bb12","w2bb13","w2bb1401","w2bb1402","w2bb1403","w2bb1404","w2bb1405","w2bb1406","w2bb1407","w2bb15","w2bb16","w2bb17","w2bb18","w2bb19","w2bb20","w2bc01a","w2bc01b","w2bc01c","w2bc01d","w2bc01e","w2bc01f","w2bc01g","w2bc01h","w2bc01i","w2bc01j","w2bc0201","w2bc0202","w2bc0203","w2bc0203a","w2bc0204","w2bc0205","w2bc03","w2bc04","w2bc05","w2bc06","w2bc07","w2bc0800","w2bc0801","w2bc0802","w2bc0803","w2bc0804","w2bc0805","w2bc0806","w2bc0807","w2bc0808","w2bc0809","w2bc09","w2bd01","w2bd02","w2bd03","w2bd04","w2bd05a","w2bd05b","w2bd0601a","w2bd0601b","w2bd0601c","w2bd0602a","w2bd0602b","w2bd0602c","w2bd0603a","w2bd0603b","w2bd0603c","w2bd0604a","w2bd0604b","w2bd0604c","w2bd0605a","w2bd0605b","w2bd0605c","w2bd0606a","w2bd0606b","w2bd0606c","w2bd07a","w2bd07b","w2bd08","w2bd09","w2bd09a","w2bd09b","w2bd10","w2bd1100","w2bd1101","w2bd1102","w2bd1103","w2bd1104","w2bd1105","w2bd1106","w2bd1107","w2bd1108","w2bd1201","w2bd1201a","w2bd1202","w2bd1203","w2bd1204","w2bd1205","w2bd1206","w2bd1207","w2bd1208","w2bd1301","w2bd1302","w2bd1303","w2bd1304","w2be01","w2be02","w2be03","w2be04","w2be05","w2be06","w2be07","w2be08","w2be09","w2be10","w2be11","w2be12","w2be13","w2be14","w2be15","w2be16","w2be17","w2be18","w2be19","w2be20","w2be21","w2be22","w2be23","w2be24","w2be25","w2be26","w2be27","w2be28","w2be29","w2be30","w2be31","w2be32","w2be33","w2be34","w2be35","w2be36","w2be3701","w2be3702","w2be3703","w2be3704","w2be38","w2be39","w2be40","random_even_placement"
"2308",10509,256,256,67,17,1,1,1,1,0,0,0,0,0,0,2,80,1,2,2,3,1,1,2,NA,5,2,1,0,1,1,1,1,1,1,1,1,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,3,3,1,1,2,0,4,0,0,2,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,1,9,1,5,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,5,5,4,4,4,1,1,1,1,1,0,1,1,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,NA,0,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,10,NA,NA,NA,170,80,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0,0,4,4,4,4,1987,1,1,1,NA,2,3,3,12,1986,1,1,1,NA,2,3,3,12,NA,NA,NA,NA,4,2,3,2,6,2,3,1,1,1,5,2,1,2,0,0,0,1,3,4,4,1
"2309",10510,256,256,67,17,1,2,1,1,0,0,1,0,0,0,2,NA,1,2,2,3,2,NA,2,NA,6,NA,3,0,1,24,1,24,0,NA,0,NA,0,NA,0,1,24,1,24,0,NA,0,NA,0,NA,0,1,24,1,24,0,NA,0,NA,0,NA,3,3,3,3,3,3,4,3,2,1,700,4,1,1,2,2,2,2,2,2,5,2,2,2,1,2,4,1,2,1,1,6,9,7,3,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,4,4,4,4,3,1,1,0,1,0,1,1,3,2,3,3,1,1,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,0,0,0,NA,0,1,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79999995231628,34,32,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,174,61,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,3,3,2,3,1961,1,1,1,NA,NA,3,3,10,1969,1,1,1,NA,NA,1,4,4,NA,NA,NA,NA,1,2,1,2,3,2,2,1,1,4,5,7,1,1,0,1,0,0,4,4,4,1
"2310",10511,256,256,67,17,1,7,1,1,0,0,1,0,0,0,3,60,1,1,1,4,2,NA,1,1,6,3,1,0,0,NA,1,3,1,3,0,NA,0,NA,0,0,NA,0,NA,1,1,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,1,2,3,1,1,800,2,1,1,2,2,2,1,4,4,5,2,2,1,1,1,4,1,2,1,1,6,9,2,3,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,5,5,4,4,4,4,2,1,1,0,0,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3.5,34,32,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,48,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,0,0,2,3,2,3,1967,1,1,1,NA,1,3,3,10,1969,1,1,1,NA,1,3,3,10,1990,1,7,14,3,2,3,2,3,2,6,1,1,3,5,7,1,NA,1,1,1,0,3,3,3,1
"2311",10512,256,256,67,17,1,2,1,1,0,0,1,1,0,0,2,10,1,2,2,3,2,NA,1,NA,6,1,1,0,0,NA,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,3,2,1,2,2,4,3,1,1,1000,2,1,1,3,2,3,3,4,5,5,2,2,1,1,1,1,1,1,1,1,8,4,4,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,4,4,3,1,0,0,0,0,0,1,0,2,3,3,3,1,1,NA,0,0,116,75,0,80,1000,0,0,1,0,0,NA,0,0,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,30,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,49,4,1,150,150,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,4,3,3,3,1971,1,1,1,NA,1,3,4,5,1977,1,1,1,NA,1,3,3,5,NA,NA,NA,NA,4,2,3,2,3,2,5,1,1,3,5,7,1,1,1,0,0,0,3,2,4,1
"2312",10513,256,256,67,17,1,1,1,1,0,0,0,0,0,0,3,0,1,2,2,3,2,NA,1,1,6,2,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,2,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,2,4,3,1,2,0,3,1,1,1,2,2,2,5,3,4,1,2,1,1,2,4,1,1,1,1,5,4,2,3,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,4,4,5,3,4,4,1,0,0,0,0,0,1,0,3,2,2,2,1,1,NA,NA,NA,NA,75,75,60,75,0,NA,0,0,0,NA,0,1,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,175,75,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,1,1,1,NA,1,3,3,8,NA,1,1,1,NA,1,3,3,11,NA,NA,NA,NA,3,2,2,2,3,2,5,1,2,3,5,7,1,2,0,1,1,0,3,3,3,1
"2313",10514,256,256,67,17,1,1,1,1,0,0,0,1,0,0,1,20,1,3,2,3,2,NA,2,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,2,3,2,1,900,4,1,1,2,2,2,2,3,4,4,2,2,2,1,2,3,1,1,1,1,8,1,5,4,1,3,0,1,1,0,0,0,0,3,0,1,1,1,0,1,0,3,5,5,4,4,3,3,1,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2000,3.20000004768372,27,27,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,170,64,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1973,1,1,1,1973,1,3,4,11,1973,1,1,1,1973,1,3,2,11,NA,NA,NA,NA,3,2,3,2,3,2,5,1,1,3,5,7,1,1,1,1,1,0,2,2,3,1
"2314",10515,256,256,67,17,1,1,1,1,0,0,1,1,1,0,3,100,1,2,2,4,2,NA,1,1,6,4,4,0,1,NA,1,NA,0,NA,1,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,2,3,3,4,3,1,2,NA,NA,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,9,4,2,4,2,2,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,3,4,4,2,2,2,3,4,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,3,3,3,3,NA,1,1,1,NA,1,3,2,10,NA,1,1,1,NA,1,3,3,10,NA,NA,NA,NA,3,2,3,2,3,2,5,1,1,3,1,7,1,2,1,1,1,1,3,3,3,1
"2315",10516,256,256,67,17,1,2,1,1,0,0,0,0,0,0,3,10,1,2,2,3,2,NA,1,1,6,1,1,0,1,1,1,1,1,1,1,1,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,1,1,0,NA,0,NA,2,2,2,2,2,2,NA,1,3,1,NA,3,1,1,3,3,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,7,6,5,4,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,4,4,4,4,5,1,0,0,0,0,1,0,3,3,3,3,1,1,NA,NA,111,100,80,0,80,70,NA,NA,1,0,0,NA,0,0,3,3,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,2001,1,45,46,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,45,3,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,1,1,1,1077,1,1,1,1078,1,3,6,9,1077,1,1,1,NA,1,3,3,11,1099,1,3,10,2,1,3,2,3,2,6,1,1,2,3,2,NA,3,0,0,1,0,2,2,2,1
"2316",10517,256,256,67,17,1,2,1,1,0,0,0,0,0,0,2,0,1,3,3,3,2,NA,2,NA,6,2,3,0,1,1,1,3,1,1,0,NA,0,NA,0,1,NA,1,NA,1,NA,0,NA,0,NA,0,1,NA,1,NA,1,NA,0,NA,0,NA,2,2,3,1,2,2,4,1,3,2,NA,2,1,1,3,3,3,3,3,4,4,3,3,3,1,2,2,1,3,1,4,9,2,3,3,1,3,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,2,5,4,3,3,3,3,2,1,1,1,1,0,1,0,3,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2008,3.29999995231628,35,33,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,162,57,3,1,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,3,4,3,3,1967,1,1,3,1988,1,3,7,8,1969,1,1,3,2008,1,3,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2317",10518,256,256,67,17,1,1,1,1,0,0,1,1,0,0,3,20,1,3,2,3,2,NA,2,NA,6,1,1,0,1,1,1,1,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,3,3,2,2,1,1,1000,4,0,0,3,2,2,2,2,4,5,2,2,1,1,2,2,1,2,1,1,8,4,4,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,4,2,3,3,3,2,1,1,0,0,0,1,0,3,3,3,3,1,1,640,0,0,136,80,0,60,50,320,0,1,0,0,NA,0,0,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3.70000004768372,33,32,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,156,55,4,1,275,325,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,4,3,3,4,1968,1,1,1,NA,1,3,3,8,1969,1,1,1,NA,1,3,2,9,NA,NA,NA,NA,2,2,3,1,3,2,8,1,1,2,5,7,1,1,1,0,0,0,3,3,3,1
"2318",10519,256,256,67,17,1,1,1,1,0,0,0,1,0,0,1,70,1,2,2,3,1,1,1,2,6,3,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,1,2,3,3,3,2,3,3,2,1,4,2,NA,3,1,1,3,2,2,2,4,4,4,2,2,2,1,1,3,1,2,1,2,6,13,7,3,1,3,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,2,4,4,5,3,3,3,3,0,0,0,1,0,1,0,2,2,3,3,1,1,380,0,0,116,80,130,60,0,0,0,0,0,1,1300,0,0,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,170,50,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,3,3,3,3,1974,1,1,1,NA,1,3,4,8,1975,1,1,1,NA,1,3,4,8,NA,NA,NA,NA,3,2,3,2,3,2,5,1,1,3,5,7,1,2,0,1,1,0,3,3,3,1
"2319",10520,256,256,67,17,1,2,1,1,0,0,1,0,0,0,3,70,1,2,1,2,2,NA,2,NA,6,1,1,0,0,NA,1,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,2,3,2,2,3,2,4,1,1,2,0,4,1,1,1,1,2,1,2,4,5,2,3,2,1,NA,NA,1,1,1,1,7,1,7,4,1,3,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,2,5,5,3,4,4,3,5,1,0,0,1,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2000,3.40000009536743,24,26,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,53,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,1,0,0,0,2,3,3,3,1935,1,1,1,NA,1,3,3,8,NA,1,1,1,NA,1,3,3,9,NA,NA,NA,NA,3,2,2,1,4,2,6,1,1,2,5,7,1,NA,1,1,1,1,3,3,3,1
"2320",10521,256,256,67,17,1,1,1,1,0,0,0,1,0,0,1,0,1,2,2,3,1,2,1,2,6,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,2,1,1,1,1,2,2,2,0,3,1,1,1,1,1,1,3,2,4,2,2,2,2,2,2,1,2,1,1,3,9,7,2,1,2,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,3,5,4,5,4,4,4,2,1,1,0,1,1,1,0,2,2,3,3,1,1,0,0,0,20,80,145,70,100,0,0,1,0,0,NA,0,0,3,3,2,4,4,1,0,0,0,0,0,0,0,0,0,4,1,1,9997,3.5,45,40,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,172,57,2,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,3,3,3,3,1970,1,1,1,9997,1,3,3,10,1975,1,1,1,9997,1,3,1,10,NA,NA,NA,NA,NA,1,2,1,3,2,5,1,1,1,5,7,1,1,1,0,1,0,2,2,3,1
"2321",10522,256,256,67,17,1,2,1,1,0,0,0,0,0,0,1,100,3,1,3,4,1,1,2,NA,1,1,1,0,0,NA,1,12,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,3,1,1,1,1,1,1,1,2,0,4,2,1,2,2,2,2,2,2,2,5,5,5,5,5,5,3,3,5,5,9,1,6,1,1,3,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,5,5,5,4,3,3,1,1,0,0,0,1,1,0,3,3,3,3,1,1,0,0,70,0,100,0,0,0,0,0,0,0,0,NA,0,1,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,9997,3.5,42,40,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,13,13,1,NA,NA,175,55,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,4,4,1972,1,2,2,9997,2,1,3,1,1974,1,2,2,9997,2,3,8,2,NA,NA,NA,NA,5,2,4,2,6,2,4,1,1,1,1,4,1,2,1,1,1,1,2,2,3,1
"2322",10523,256,256,67,17,1,2,1,1,0,0,1,0,0,0,2,10,4,2,1,3,1,1,1,2,6,1,1,0,1,2,1,3,1,1,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,1,2,2,2,2,2,2,1,2,3,1,1,0,4,1,1,2,2,2,2,2,5,5,3,2,1,1,3,1,1,1,1,1,7,11,3,4,1,3,0,1,1,0,0,1,0,3,0,1,1,0,0,0,0,3,4,4,2,3,3,3,1,1,1,0,1,1,1,0,3,3,3,3,1,1,1530,0,0,162,80,145,120,800,325,NA,1,0,0,NA,0,0,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,51,50,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,NA,4,1,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,4,3,2,3,1962,1,1,1,NA,1,3,2,13,1966,1,1,1,NA,1,3,2,13,NA,NA,NA,NA,2,2,2,2,3,2,3,1,2,4,5,7,1,1,0,1,0,0,2,2,3,1
"2323",10524,256,256,67,17,1,2,1,1,0,0,0,0,0,0,3,100,1,1,2,3,2,NA,1,1,6,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,1,24,0,NA,0,NA,2,2,2,2,1,2,2,1,2,2,0,3,1,1,2,2,2,1,2,3,3,2,2,3,1,3,3,1,2,1,1,2,13,7,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,5,4,5,3,3,3,4,0,0,0,0,0,1,1,2,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,3,3,2,4,4,1,0,0,0,0,0,0,0,0,0,4,1,1,NA,0,41,39,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,120,5,3,NA,NA,3,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,3,2,3,2,1972,1,1,1,NA,1,3,3,12,1976,8,1,1,NA,1,3,3,12,2001,NA,NA,NA,3,1,3,2,3,1,1,2,2,2,1,7,1,2,0,0,1,0,3,3,3,1
"2324",10525,256,256,67,17,1,1,1,1,0,0,0,0,0,0,2,0,4,2,1,3,1,NA,2,NA,6,1,1,0,1,1,1,1,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,3,2,2,2,2,0,1,1,1,3,3,3,3,2,5,4,1,1,1,1,1,1,1,1,1,1,7,4,7,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,5,4,3,3,3,2,1,1,0,1,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,1,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,168,62,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,0,3,3,3,3,1967,1,1,1,NA,1,3,3,10,1968,1,1,1,NA,1,3,2,10,NA,NA,NA,NA,2,2,1,NA,3,2,6,2,2,4,5,7,1,1,NA,NA,NA,NA,2,3,4,1
"2325",10526,256,256,67,17,1,2,1,1,0,0,1,0,0,0,2,20,1,2,1,4,1,3,1,1,5,1,2,0,1,24,1,24,0,NA,0,NA,0,NA,0,1,10,1,1,1,3,0,NA,0,NA,0,1,2,1,1,1,5,0,NA,0,NA,3,3,2,2,3,2,4,3,1,1,1000,2,1,1,2,2,2,2,2,3,4,1,1,1,1,1,1,1,1,1,1,7,4,3,4,4,3,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,3,5,5,3,3,3,3,5,0,0,0,0,0,1,0,2,2,3,NA,1,1,370,150,0,116,80,0,80,80,220,NA,1,0,0,NA,0,0,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,4,1,1,2001,4.09999990463257,36,33,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,162,50,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,4,4,4,4,1967,1,1,1,9997,1,3,6,9,1964,1,1,1,9997,1,3,6,9,NA,NA,NA,NA,3,1,3,2,3,1,7,1,1,1,5,7,1,2,1,1,1,0,2,2,4,1
"2326",10527,256,256,67,17,1,1,1,1,0,0,0,0,0,0,2,0,4,2,1,3,1,NA,2,NA,6,1,1,0,1,1,1,1,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,3,2,2,2,2,0,1,1,1,3,3,3,3,2,5,4,1,1,1,1,1,1,1,1,1,1,7,4,7,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,5,4,3,3,3,2,1,1,0,1,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,1,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3.5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,155,40,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,0,3,3,3,3,1966,1,1,1,NA,1,3,3,10,1969,1,1,1,NA,1,3,2,10,NA,NA,NA,NA,2,2,1,NA,3,2,3,2,2,4,5,7,1,1,NA,NA,NA,NA,2,3,4,1
"2327",10528,256,256,67,17,1,1,1,1,0,0,1,0,1,0,2,0,1,2,2,3,2,NA,2,NA,6,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,4,1,1,2,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,7,13,5,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,3,3,3,2,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3.29999995231628,26,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,164,45,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,3,3,3,3,1974,1,2,1,9997,1,3,3,8,1977,1,1,1,9997,1,3,2,13,NA,NA,NA,NA,3,2,3,2,3,2,9,1,1,4,5,7,1,1,1,1,1,0,3,3,3,1
