"","ids","clsids","schids","ctyids","frame","subsample","sweight","fall","grade9","stcog","cog3pl","tr_chn","tr_mat","tr_eng","stdchn","stdmat","stdeng","a01","a02a","a02b","a03","a04","a05","a06","a07","a08","a09","a09a","a10","a11","a1201","a1202","a1203","a1204","a1205","a1206","a1207","a13","a14","a15","a15a","a15b","a16","a17","a1801","a1802","a1803","a1804","a1805","b01","b0201","b0202","b0203","b0204","b03","b0401","b0402","b0403","b0404","b0405","b0406","b0501","b0502","b0503","b0504","b06","b07","b08a","b08b","b09","b1001","b1002","b1003","b11","b12","b13","b14a1","b14a2","b14b1","b14b2","b15a1","b15a2","b15b1","b15b2","b15c1","b15c2","b15d1","b15d2","b15e1","b15e2","b15f1","b15f2","b15g1","b15g2","b16a1","b16a2","b16b1","b16b2","b16c1","b16c2","b16d1","b16d2","b16e1","b16e2","b16f1","b16f2","b16g1","b16g2","b1701","b1702","b18a","b18b","b1900","b1901","b1902","b1903","b1904","b1905","b1906","b1907","b1908","b1909","b1910","b1911","b2000","b2001","b2002","b2003","b2004","b2005","b2006","b2007","b2101","b2102","b2103","b2104","b2105","b2106","b2201","b2202","b2301","b2302","b2303","b2304","b2305","b2306","b2307","b2308","b24a1","b24b1","b24a2","b24b2","b24a3","b24b3","b24a4","b24b4","b24a5","b24b5","b2501","b2502","b2601","b2602","b2603","b27","b2801","b2802","b2803","b2804","b2805","b2806","b29","b30","b31","b32","b33","b34","b35","c01","c01a","c02","c03","c04","c05","c06","c07","c07a","c08","c09","c1001","c1002","c1003","c1101","c1102","c1103","c12","c1301","c1302","c1303","c1304","c1305","c1306","c1307","c1308","c1309","c14","c15","c16","c1701","c1702","c1703","c1704","c1705","c1706","c1707","c1708","c1709","c1710","c1711","c1712","c18","c19","c20b1","c20c1","c20d1","c20e1","c20b2","c20c2","c20d2","c20e2","c20b3","c20c3","c20d3","c20e3","c20b4","c20c4","c20d4","c20e4","c20b5","c20c5","c20d5","c20e5","c2101","c2102","c2103","c2104","c2105","c2106","c2107","c2108","c2109","c2110","c22","c23","c24","c25","c26a1","c26b1","c26a2","c26b2","c26a3","c26b3","c26a4","c26b4","c27","c28a1","c28b1","c28a2","c28b2","c28a3","c28b3","c28a4","c28b4","c29","c3000","c3001","c3002","c3003","c31","c32","c33","stsex","stsexflag","sthkplace","sthktype","stmigrant","stlb_4c","stlb_2c","st0","stbrd","steco_5c","steco_3c","stonly","stsib","stsibrank","stmedu","stfedu","stprhedu","stfdrunk","stprfight","stprrel","random_even_placement"
"2378",10579,257,67,17,1,1,2164.1279296875,1,0,7,-0.711646974086761,84,92,93,71.8654556274414,76.3924713134766,70.7183074951172,2,2001,2,1,1,1,1,0,1,2,0,2,3,4,4,2,3,3,3,4,160,92,3,"","",2,4,1,2,3,3,1,2,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,2,3,7,6,3,1,1,2,1,3,0,10,0,10,0,1,30,0,0,3,0,1,0,5,0,0,0,1,30,1,30,0,0,0,0,1,0,5,30,2,0,3,30,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1,2,2,3,2,1,2,3,2,3,3,3,1,2,1,2,1,1,2,3,2,2,1,2,2,6,5,5,5,1,2,4,2,7,2,4,3,3,1,3,7,0,0,1,0,1,3,26,1,2,3,2,1,2,2,3,1,2,3,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,3,3,1,1,1,20,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,8,4,3,4,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,1,3,2,2,1,3,2,3,3,1,1,2,1
"2379",10580,257,67,17,1,1,2151.99194335938,1,0,9,-0.255470991134644,94,98,102,78.6363677978516,78.7069854736328,74.8863525390625,1,2001,3,1,3,1,1,0,1,2,0,2,5,4,4,4,4,4,4,4,155,150,2,"","",2,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,NA,3,6,4,5,1,1,2,1,2,2,1,0,3,0,0,0,0,0,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,1,0,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,1,2,2,2,6,6,6,6,6,6,5,1,8,4,11,3,4,1,3,9,0,0,0,0,1,3,15,1,3,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,4,1,4,4,4,4,4,1,1,1,15,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,8,1,3,4,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,1,3,2,1,NA,NA,3,3,3,1,1,2,1
"2380",10581,257,67,17,1,1,2151.99194335938,1,0,11,-0.18529200553894,86,101,105,73.2196350097656,79.8642425537109,76.2757034301758,1,2001,6,1,1,1,1,0,1,2,0,2,6,2,4,4,3,3,3,3,170,100,1,"075","100",2,5,3,2,2,1,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,3,6,6,3,4,1,1,2,1,4,2,1,20,1,30,1,30,0,0,1,0,2,0,1,0,3,0,0,20,1,0,0,0,0,30,1,0,1,0,3,0,0,30,3,3,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,2,3,2,2,2,2,2,3,3,2,2,2,2,1,1,2,2,1,1,3,3,1,2,1,2,6,1,6,5,3,3,4,1,7,2,4,3,4,1,5,7,0,0,0,0,1,3,15,1,4,2,4,4,2,4,4,4,4,2,3,3,4,3,3,3,1,1,1,1,1,1,2,1,4,4,4,3,3,2,2,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,3,3,1,1,2,1,1,1,1,7,1,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,1,3,2,1,NA,NA,3,6,6,1,1,2,1
"2381",10582,257,67,17,1,1,2164.1279296875,1,0,8,-0.317907005548477,97,84,105,80.6676406860352,73.3064498901367,76.2757034301758,2,2001,1,1,1,1,1,12,1,3,0,2,6,2,3,4,2,1,3,4,168,110,1,"200","200",2,5,3,2,2,1,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,3,3,8,8,3,2,1,2,1,3,0,1,45,6,30,0,0,0,0,0,0,1,0,0,30,0,0,0,45,0,0,0,0,0,0,0,45,0,45,0,0,0,25,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,2,1,2,3,1,1,3,2,2,3,3,2,3,3,2,3,2,3,3,1,2,2,3,6,2,6,1,1,1,5,1,8,5,1,3,3,1,5,8,0,0,0,0,1,3,20,1,2,3,2,2,3,4,4,4,4,3,2,2,3,1,1,1,1,2,1,1,1,1,1,1,4,3,4,3,4,1,1,1,20,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,8,1,3,3,2,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,1,3,2,2,1,3,3,3,3,2,1,2,1
"2382",10583,257,67,17,1,1,2164.1279296875,1,0,7,-0.84526801109314,73,41,67,64.4174499511719,56.7190933227539,58.6772651672363,2,2000,1,1,1,1,1,NA,1,NA,0,2,3,NA,NA,NA,NA,NA,NA,NA,155,100,3,"","",2,3,2,3,2,1,4,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,3,8,8,3,1,2,1,2,3,2,5,10,0,0,0,30,NA,NA,NA,NA,1,10,0,45,0,0,0,0,0,0,0,0,0,30,0,30,1,0,0,0,1,20,1,1,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,3,3,2,3,2,3,3,3,2,2,2,2,1,1,1,1,2,2,3,3,5,1,1,3,6,6,5,5,1,1,5,2,2,2,NA,6,3,1,4,6,0,0,0,0,1,3,43,NA,2,3,4,1,3,3,1,1,3,3,2,2,3,1,2,2,1,2,2,1,1,1,3,1,3,2,1,1,2,1,1,1,5,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,4,2,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,1,2,1,2,1,1,2,3,3,1,2,1,1
"2383",10584,257,67,17,1,1,2151.99194335938,1,0,7,-0.995867013931274,82,39,55,70.5112762451172,55.9475898742676,53.1198616027832,1,2001,1,1,1,1,NA,0,1,NA,0,2,2,2,4,4,3,3,3,1,170,135,3,"","",2,4,3,1,2,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,1,3,8,8,3,1,1,2,1,3,0,10,0,4,30,2,30,0,0,4,0,1,0,2,0,0,0,0,5,3,0,0,0,4,0,1,0,2,0,0,0,0,5,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,1,2,2,3,6,6,6,1,1,1,5,2,4,3,11,3,4,2,NA,7,0,0,0,0,1,3,10,1,2,4,3,2,4,2,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,4,4,4,4,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,7,10,3,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,1,2,1,1,NA,NA,1,3,3,1,1,2,1
"2384",10585,257,67,17,1,1,2151.99194335938,1,0,4,-1.17125594615936,18,12,25,27.1774234771729,45.5322723388672,39.2263565063477,1,2001,7,1,1,1,NA,0,1,1,0,3,3,2,2,2,2,2,2,2,140,90,3,"","",1,4,1,1,1,1,1,2,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,NA,2,4,4,3,1,1,2,2,3,2,4,4,4,0,4,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,NA,6,6,6,6,2,2,5,3,6,5,11,6,3,1,3,6,0,0,0,0,1,3,40,1,1,2,1,1,1,1,1,3,3,3,1,1,1,1,1,1,2,2,2,1,1,2,3,2,3,3,3,2,3,1,1,1,10,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,6,9,1,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,3,1,4,1,3,2,2,1,3,2,2,2,1,1,2,1
"2385",11096,268,70,18,1,1,2509.90795898438,1,0,12,0.216799005866051,94,87,96,76.7267913818359,75.6605682373047,71.757080078125,2,2001,2,1,1,1,1,0,1,NA,0,2,3,2,2,4,4,4,3,3,158,76,3,"","",2,4,2,1,2,2,2,2,NA,1,NA,NA,1,1,1,0,1,0,0,0,0,1,0,6,3,8,4,3,1,1,2,1,2,0,0,30,2,0,0,30,0,0,1,0,0,30,0,0,0,0,0,30,1,0,0,0,0,0,0,30,1,0,0,0,1,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,3,2,2,3,3,1,3,2,2,1,2,2,3,3,3,3,3,3,3,3,1,2,2,3,6,3,4,5,1,1,5,2,4,4,11,6,4,1,4,2,0,0,0,0,1,3,35,1,3,3,3,2,3,3,3,4,4,4,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,3,4,1,3,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,6,4,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,0,3,2,2,1,1,6,3,6,1,1,2,1
"2386",11097,268,70,18,1,1,2509.90795898438,1,0,11,0.182648003101349,104,89,105,85.5172805786133,76.2964782714844,75.7573928833008,2,1999,12,1,1,1,1,0,1,2,0,2,3,2,4,4,4,4,2,4,157,78,2,"","",2,5,1,1,5,1,1,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,2,6,8,8,2,1,1,2,2,1,0,5,10,4,0,0,0,0,0,2,0,3,10,5,20,0,0,1,10,0,0,0,0,2,0,3,0,5,20,0,0,1,10,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,3,2,1,3,3,2,3,1,2,2,1,1,2,2,1,1,3,2,3,2,2,3,6,6,6,2,1,1,5,2,5,3,4,3,4,1,3,7,0,2,0,1,1,3,21,1,4,4,4,2,3,4,3,4,3,3,4,4,4,3,3,3,1,1,1,2,2,2,4,2,3,4,4,3,4,1,1,1,NA,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,3,3,1,1,1,1,1,1,1,5,4,3,4,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,1,1,1,2,1,1,2,6,6,1,1,2,1
"2387",11098,268,70,18,1,1,2502.40795898438,1,0,9,0.00164399994537234,95,83,97,77.6058349609375,74.3887557983398,72.2015609741211,NA,2000,1,1,1,1,1,0,1,3,0,2,3,4,4,4,4,4,4,4,162,120,3,"","",2,5,2,1,2,1,2,2,NA,NA,1,NA,1,1,1,0,0,0,0,0,0,1,0,6,6,8,8,3,1,1,2,1,3,2,2,0,1,0,0,0,0,0,2,0,2,0,1,0,3,0,2,0,0,0,0,0,3,0,4,0,0,30,4,0,1,0,4,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,3,3,3,3,3,3,3,3,2,2,2,3,2,3,1,3,1,1,3,3,1,1,1,3,6,6,6,6,4,5,5,1,8,3,2,4,3,1,4,6,0,0,0,0,1,3,12,1,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,3,1,4,4,3,4,2,4,3,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,8,2,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,3,0,3,2,2,1,3,6,6,6,1,1,2,1
"2388",11099,268,70,18,1,1,2495.8330078125,1,0,9,-0.0664590001106262,76.5,22,65,61.3434219360352,54.9936027526855,57.9782295227051,1,2001,5,1,1,1,3,0,1,2,0,2,3,4,4,4,4,3,4,4,159,84,1,"100","100",2,3,1,1,1,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,NA,3,8,8,3,1,1,1,2,1,0,0,0,0,30,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,20,0,0,0,30,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,6,5,5,1,1,1,4,1,6,2,8,3,2,1,5,6,0,1,0,0,1,3,39,1,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,1,5,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,6,8,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,2,1,8,1,3,2,2,1,1,3,3,3,1,1,1,1
"2389",11100,268,70,18,1,1,2495.8330078125,1,0,15,0.600687980651855,88,39,64,71.4524917602539,60.398811340332,57.533748626709,1,2000,10,1,1,1,1,0,1,NA,0,3,3,3,4,4,4,4,2,3,151,75,2,"","",2,5,1,4,4,3,4,2,0,1,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,6,6,8,8,2,2,2,2,2,1,0,1,2,1,0,1,0,0,0,2,0,1,0,0,24,0,10,2,41,1,0,0,0,2,0,1,0,0,24,0,10,2,41,1,1,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4,4,3,3,3,2,2,1,3,3,3,2,3,1,3,3,3,3,3,3,3,3,1,2,2,1,6,4,4,1,1,1,5,3,7,4,7,2,3,2,NA,3,0,0,0,0,1,3,40,2,4,4,2,2,4,3,2,2,4,3,4,4,4,2,2,2,1,2,1,1,1,1,3,2,4,4,4,4,4,1,1,1,24,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,7,7,2,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,3,1,8,1,2,1,2,1,1,6,6,6,2,2,2,1
"2390",11101,268,70,18,1,1,2509.90795898438,1,0,9,-0.461515009403229,84.5,66,100,68.3758163452148,68.9835510253906,73.5349960327148,2,NA,3,1,1,1,1,NA,1,NA,0,3,2,4,4,4,3,3,3,4,160,80,3,"","",1,2,2,2,3,3,2,2,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,2,2,8,8,1,1,1,1,2,1,0,0,30,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,50,0,0,1,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,3,1,4,5,3,5,1,1,1,1,1,3,2,6,5,4,3,3,2,NA,4,0,0,0,0,1,3,28,2,2,3,2,1,2,3,2,4,4,4,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,3,1,2,2,4,1,5,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,7,4,3,4,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,1,1,1,2,2,1,2,2,2,1,1,1,1
"2391",11103,268,70,18,1,1,2495.8330078125,1,0,8,-0.215791001915932,77.5,80,96,62.2224731445312,73.4348983764648,71.757080078125,1,2001,4,1,1,1,3,0,1,3,0,2,3,4,4,4,4,3,4,4,162,145,3,"","",2,4,1,1,1,1,1,2,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1,3,6,8,8,4,1,1,2,1,4,2,0,0,0,30,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30,0,30,0,30,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,2,2,3,3,2,2,1,3,3,2,2,2,2,2,2,3,3,3,3,3,3,1,2,1,3,6,1,6,2,1,1,4,2,4,3,10,5,3,1,3,7,0,0,0,1,1,3,23,1,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,3,1,4,4,4,4,4,1,3,2,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,4,10,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,0,3,2,2,2,3,3,6,6,1,1,2,1
"2392",11104,268,70,18,1,1,2495.8330078125,1,0,10,-0.433845013380051,80,56,60,64.4200973510742,65.8040161132812,55.7558326721191,1,2000,10,1,1,1,1,0,1,2,NA,1,3,2,2,3,2,2,2,3,170,102,1,"200","225",2,3,2,3,2,3,2,2,1,NA,NA,NA,2,1,0,0,0,0,0,1,0,0,0,3,3,8,8,3,1,1,2,2,1,0,1,5,3,45,2,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,2,0,3,0,1,2,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,2,2,2,3,2,NA,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,3,3,1,3,1,3,NA,4,2,3,3,5,2,2,1,3,7,0,0,0,0,1,3,48,1,3,3,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,2,2,2,2,1,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,3,8,2,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,2,1,8,1,3,2,2,1,3,3,3,3,1,1,2,1
"2393",11105,268,70,18,1,1,2509.90795898438,1,0,14,0.801813006401062,93,99,116,75.8477401733398,79.4760131835938,80.6466674804688,2,2000,6,1,1,1,1,8,1,NA,0,1,3,2,4,3,3,3,3,4,153,100,2,"","",2,2,2,1,3,2,2,2,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,3,6,8,8,3,1,1,2,1,4,2,6,0,6,0,0,0,0,0,0,0,5,0,9,30,7,40,2,0,0,0,0,0,0,0,3,0,4,0,7,0,1,0,4,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,3,3,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,3,2,1,2,2,3,6,5,5,4,4,4,5,1,8,4,11,3,3,1,5,7,0,1,0,2,1,3,3,1,2,3,3,2,3,3,4,3,3,3,4,4,4,2,2,2,1,2,1,1,1,1,2,3,4,3,2,3,2,2,2,2,5,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,8,1,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,2,1,8,0,3,2,2,2,2,3,6,6,1,1,2,1
"2394",11106,268,70,18,1,1,2495.8330078125,1,0,13,0.7637619972229,88,101,108,71.4524917602539,80.1119155883789,77.0908279418945,1,2000,10,1,1,1,2,0,1,3,10,1,3,4,4,4,1,1,1,4,160,90,3,"","",2,5,1,1,1,1,1,2,0,0,1,0,2,1,1,1,0,0,0,NA,NA,NA,NA,2,6,6,6,3,1,2,1,1,4,2,0,30,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,3,3,3,3,2,3,3,3,1,2,2,3,2,2,1,3,2,3,3,3,1,1,1,NA,6,1,6,1,3,3,5,2,7,4,11,3,3,2,NA,3,0,0,0,1,1,1,19,2,4,4,4,3,4,4,4,4,4,4,3,4,4,1,4,1,2,2,2,4,1,1,3,1,4,4,4,4,4,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,3,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,1,3,2,2,1,3,2,6,6,1,2,1,1
"2395",11107,268,70,18,1,1,2495.8330078125,1,0,9,0.072552002966404,104,98,115,85.5172805786133,79.1580581665039,80.2021865844727,1,2001,3,1,1,1,1,0,1,NA,0,2,6,3,4,4,4,4,4,4,155,85,3,"","",2,3,1,1,1,1,1,2,NA,NA,1,NA,1,1,1,1,1,0,0,0,0,0,1,3,3,8,8,3,1,1,2,2,4,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,1,2,1,2,2,1,4,1,3,6,1,6,5,1,1,3,2,8,2,4,2,3,1,3,7,0,0,0,0,1,3,7,2,4,4,2,2,3,4,4,2,4,4,2,2,3,4,4,4,1,1,1,1,1,1,3,1,4,4,4,1,1,3,3,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,8,4,5,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,1,3,2,2,1,3,3,3,3,1,1,2,1
"2396",11108,268,70,18,1,1,2509.90795898438,1,0,13,0.4218789935112,100.5,101,103,82.4406127929688,80.1119155883789,74.8684387207031,2,2000,3,1,1,1,1,0,1,NA,0,3,2,4,4,4,4,3,3,4,160,88,3,"","",2,3,3,3,3,3,3,2,NA,NA,NA,2,1,0,0,0,1,0,0,1,1,1,0,2,6,9,6,2,1,1,2,2,1,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,3,2,1,2,2,2,6,5,6,6,2,2,4,1,8,4,4,3,4,1,4,6,0,1,0,0,1,3,8,1,4,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,2,2,2,1,1,1,3,4,3,3,1,3,4,2,2,1,5,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,8,4,3,4,2,1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,4,1,8,1,3,2,2,2,1,2,6,6,1,1,2,1
